,state,district,year,total_pop,under_5,X5_to_9,X10_to_14,X15_to_19,X20_to_24,X25_to_34,X35_to_44,X45_to_54,X55_to_59,X60_to_64,X65_to_74,X75_to_84,X85_over,median_age,white_pct,black_pct,amer_ind,asian_pct,pac_isl_pct,hispanic_pct
469,CA,13,2016,755243,6,5,4.9,5.9,7,18.2,14.7,12.6,6.2,5.8,8.2,3.8,1.8,37,41.8,17.2,0.8,20.9,0.5,21.1
470,CA,14,2016,749041,5.3,5.7,5.8,5.3,5.8,14.7,14.5,14.4,6.5,6.5,8.8,4.4,2.1,39.6,44.4,2.7,0.4,34.5,1.4,23
471,CA,15,2016,769371,5.7,6.6,6.9,5.8,5.7,14.1,14.6,15.4,6.9,5.6,7.8,3.4,1.6,38.6,46.9,5.1,0.5,33.6,1.2,23
472,CA,16,2016,730141,8.8,8.7,8,7.8,8.2,15.6,11.9,11.2,5.6,4.3,6,2.8,1.3,30.2,58,6.2,1.3,9.4,0.1,60.2
473,CA,17,2016,774647,6.6,6.4,5.3,5.5,5.8,18.6,16,13.7,5.9,4.8,6.2,3.4,1.8,36,28.7,2.8,0.3,53.8,0.2,16.5
474,CA,18,2016,739012,5.6,6,6.6,5.7,5.5,13.5,13.7,15,7,6,8.4,4.5,2.5,40.2,61.9,2,0.4,23.1,0.6,17
475,CA,19,2016,762005,6.3,6.7,7,6.4,7.4,14.7,13.5,14.2,6.2,5.5,7.2,3.6,1.4,36,42.9,2.8,0.5,27.9,0.5,40.4
476,CA,20,2016,743764,6.8,7.1,6.6,7.8,8.3,13.8,12.7,12.1,6.1,5.6,7.7,3.6,1.7,34.6,63.4,1.8,0.6,5.4,0.1,53
477,CA,21,2016,726385,8.5,8.7,9.2,8.5,7.9,14.8,13.1,11.7,4.7,4.3,5.1,2.4,1.1,29.3,69.9,3.9,1.3,2.5,0.4,75.5
478,CA,22,2016,755289,7.8,7.9,8.1,7.3,7.2,14.8,12.5,11.7,5.6,4.7,6.9,3.7,1.7,32.9,73.7,2.4,1,8.8,0.2,48.1
479,CA,23,2016,725299,7.3,7.7,7.6,6.6,7.3,15,12.1,12,6.5,5.2,7.7,3.5,1.4,33.8,70.2,6.5,1.2,5.8,0.2,38.3
480,CA,24,2016,738700,5.8,5.9,5.6,8.1,10.8,12.7,11.2,11.4,6.2,6.1,9.4,4.8,2.2,35.8,79.6,1.8,1.1,4.9,0,36.2
481,CA,25,2016,728858,6.7,7.4,7.1,7.4,6.9,12.7,12.2,15.2,7.2,5.6,7,3.1,1.3,36.3,64.5,7,0.7,8.2,0.1,39
482,CA,26,2016,726532,6.1,6.6,6.8,6.9,7.2,13.1,12.2,13.5,6.7,6.2,8.3,4.3,2,37.4,80.6,1.7,0.6,6.9,0.2,45.2
483,CA,27,2016,724293,5.6,5,5.1,5.4,6.1,13.6,13.2,14.2,7.6,6.6,9,6.1,2.6,42.2,37.7,5.1,0.6,38.8,0.2,28
484,CA,28,2016,709613,4.7,4.1,4,4.3,5.5,19.7,15.4,14.2,6.6,5.8,8.6,4.7,2.3,39.7,66.4,3.2,0.3,13.4,0.1,24.6
485,CA,29,2016,726264,6,7,6.4,6.5,7.9,17.1,14,13.7,6,5.2,5.9,3,1.2,34.4,57.6,3.3,0.5,7.7,0.1,68.3
486,CA,30,2016,759943,5.5,5.3,5.6,5.2,6.7,14.9,13.8,14.3,7.2,6,8.4,4.9,2.2,39.9,68.1,6,0.3,12.1,0.2,28.4
487,CA,31,2016,742627,8.1,7,7.2,7.6,8.3,15.9,12.9,12.1,5.6,4.8,6.2,2.8,1.4,32.3,61.5,10.2,0.7,7.9,0.3,53.6
488,CA,32,2016,719488,5.7,6.2,6.5,6.6,8,15.1,12.9,13.3,6.5,5.7,7.9,3.9,1.7,36.1,40.4,3.3,0.6,19.2,0.3,61.3
489,CA,33,2016,712919,4.4,4.9,4.8,6.5,5.9,14.7,13.3,14.8,7.3,6.3,9.7,4.7,2.7,41.7,72.6,3.2,0.3,14.8,0.1,12.9
490,CA,34,2016,758622,6.6,6,5.4,5.8,7.8,19.3,14.7,13.1,5.4,4.6,6.7,3,1.6,34.5,41.8,4.6,1.2,19.2,0.2,63.9
491,CA,35,2016,744729,6.8,7.3,7.9,7.6,8.7,15.8,13.8,12.8,5.7,4.7,5.6,2.4,1,32.3,46.2,6.3,1.1,7.2,0.3,70.8
492,CA,36,2016,749841,5.6,6.9,6.8,6.1,5.5,11.8,11.5,12.5,6.4,5.8,11.5,6.9,2.7,41.1,68.7,4.5,1.3,3.5,0.2,49.5
493,CA,37,2016,729010,5.5,5.3,5.1,5.7,8.5,18.5,14,13.1,5.9,5.3,6.9,4.1,2,35.7,41.9,21.9,0.7,9.9,0.1,39.6
494,CA,38,2016,708889,6.2,5.8,7,7.5,7.1,14,13.4,13.6,6.1,5.9,7.8,3.9,1.8,37,42.9,4.6,0.4,16.9,0.1,60.1
495,CA,39,2016,729909,6,5.3,6.3,6.4,7.4,14.4,12.5,13.4,7.5,5.9,8.5,4.4,1.9,38.2,48.4,2.4,0.5,31.9,0.1,34.3
496,CA,40,2016,723345,7.5,8.4,7.9,8.4,8.3,15.3,13.8,12.8,4.9,3.8,5.6,2.3,1,30.6,49.5,4.2,0.8,2.6,0.2,88
497,CA,41,2016,760165,7.3,7.6,7.6,8.7,9.4,15.4,12.6,12.2,5.3,4.6,5.6,2.5,1.1,30.9,46,9.6,0.6,5.3,0.2,59.3
498,CA,42,2016,793044,6.8,7.3,7.4,7.3,6.6,14.3,13.8,13.1,6.5,5,6.9,3.6,1.5,35.2,61.6,5,0.7,9.4,0.6,39.4
499,CA,43,2016,724077,7.2,6.5,6,6.5,7.6,15.9,14.1,13.2,6.1,5.3,6.2,3.8,1.7,35.2,33.8,22.1,0.8,12.9,0.9,46.9
500,CA,44,2016,723685,7.3,8.1,7.9,7.8,7.7,15,13.1,12.9,5.4,4.4,6.4,3,1.2,32.3,44.7,15.2,0.6,5.6,0.7,70.6
501,CA,45,2016,774130,5.8,5.3,6.6,7,6.5,13,13.8,15.4,6.5,5.6,8.1,4.2,2.2,38.9,62.9,1.6,0.2,25.6,0.4,18.1
502,CA,46,2016,736031,7.3,7.5,7,7.1,8.1,17.4,13.5,12.9,5.3,4.3,5.3,2.7,1.5,32.1,59.3,1.7,0.7,12.9,0.4,66.4
503,CA,47,2016,714311,6.2,6,6,6.8,7.5,15.3,13.5,14.4,6.2,5.5,7.5,3.4,1.6,36.4,52.6,7.7,0.5,21.6,0.6,36.7
504,CA,48,2016,727100,5.1,5,5.9,5.7,6.1,13.9,12.1,14.9,7.6,6.8,9.4,5.2,2.3,41.8,69.6,1.3,0.3,17.7,0.4,21.5
505,CA,49,2016,739697,6.9,6.5,6.7,6.1,7.2,13.7,12,14,6.5,5.6,8.9,3.9,2,37.2,81.5,2.2,0.4,6.3,0.4,26.9
506,CA,50,2016,751527,6.9,6.4,6.8,6.8,6.6,13.8,12.2,13.6,7,6.1,8,3.9,2,36.9,75.3,3.6,1.8,5.6,0.4,31.4
507,CA,51,2016,747202,6.8,7.2,6.7,7.7,8.8,16.5,12.2,12.4,5.1,5.3,6.4,3.3,1.6,32.5,66.6,6.8,0.8,8.1,0.6,70.4
508,CA,52,2016,750537,5.8,5.3,5.3,5.7,7.8,17.1,14.3,12.4,6.3,5.6,8.2,4.1,2.1,36.6,69.6,2.9,0.3,20.3,0.2,13.6
509,CA,53,2016,766812,6.3,5,5.6,5.6,8.3,18.8,14,12.5,5.7,5.3,7.2,3.7,1.8,35.3,64.8,8.1,0.5,13.9,0.5,33.9
510,CO,1,2016,812843,6.3,6.1,5.2,5.2,6.1,21.2,15.2,11.9,5.6,5.4,7.2,3.2,1.5,35,77.4,8.6,0.7,3.5,0.1,27.6
511,CO,2,2016,803470,4.9,5.3,5.7,7,9.4,14.1,12.8,13,7.2,6.5,9,3.6,1.4,37.7,89.9,1,0.5,3.2,0.1,10.5
512,CO,3,2016,738119,5.6,6.6,6,6.2,6.9,12.1,12,12.8,7.1,7.3,10.7,4.9,1.8,40.2,88.8,1,2.9,0.8,0.2,24.3
513,CO,4,2016,795836,6.3,7.4,7.4,7.2,6,12.5,13.6,13.6,6.7,6,8.2,3.6,1.5,37.1,92,1.4,0.6,2,0.1,22.2
514,CO,5,2016,786939,6.5,6.6,6.4,6.7,8,15,12.3,12.7,7.1,5.5,8.4,3.5,1.4,35.5,81.7,5.9,0.5,2.4,0.4,15.8
515,CO,6,2016,813566,6.5,7.2,7.4,6.4,6.1,14.2,14.9,14,6.6,5.1,7.2,3.2,1.3,36.6,71.8,9.4,0.7,6.6,0.2,19.2
516,CO,7,2016,789772,6.2,6.5,6.6,6.1,6.7,16.4,13.2,13,6.7,5.7,7.7,3.7,1.4,35.9,87.3,1.8,1.1,3.4,0,29.7
517,CT,1,2016,712461,5.3,5.9,6.6,6.8,6.4,13.1,12.3,14.1,7,6.4,8.7,4.5,2.9,40.2,69.2,15.5,0.3,5.1,0,16.8
518,CT,2,2016,705034,4.7,5.2,5.6,7.3,8.3,11.5,10.9,15,7.4,7.3,9.9,4.7,2.2,41.9,86.4,4.1,0.3,3.5,0,8.3
519,TX,6,2016,770255,6.5,6.6,7.7,7.5,7.4,13.9,13,13.8,6.3,5.4,7.7,3.2,0.9,35.2,65.8,20.3,0.6,4.8,0.2,22.2
520,TX,7,2016,770606,7.5,7.3,6.8,5.6,5.6,17.5,14.7,12.9,6.3,5.1,6.4,2.9,1.5,34.9,67.3,12.8,0.2,10.2,0,31.9
521,TX,8,2016,813519,6.4,7.2,7,7,6.7,12.9,13.4,13.7,6.9,5.5,8.4,3.6,1.4,37.2,83,9,0.6,2.7,0,21.6
522,TX,9,2016,793923,7.3,7.6,7,7.4,8.6,16.7,13.2,12.1,5.8,4.9,5.9,2.5,1.1,32,37.1,37.1,0.2,12.7,0,38.8
523,TX,10,2016,823296,6.6,7.4,7.4,6.7,5.5,15.3,14.7,13.5,6.4,4.9,7.2,3.2,1.4,35.8,73.6,10.9,0.6,5.3,0.1,26
524,TX,11,2016,759136,7.5,6.8,7.1,7.3,7.4,14,11.1,11.4,5.9,6.1,8.5,4.8,2,34.9,88.4,4.1,0.4,1.1,0,38.1
525,TX,12,2016,770350,7,6.7,6.9,6.8,6.1,15.3,13.4,12.9,6.2,6.1,7.6,3.6,1.5,35.7,79,8.6,0.6,3.6,0.1,22
526,TX,13,2016,707421,6.8,7,6.9,7.5,6.6,13.4,12.6,11.6,6.6,5.8,8.7,4.5,2,36.1,85.6,5.1,0.8,2.1,0.1,27
527,TX,14,2016,753147,6.7,7.2,6.8,6.6,6.4,14,13.2,12.8,6.7,6.5,8,3.8,1.4,36.6,72.4,20,0.6,3.1,0,24.8
528,TX,15,2016,776887,9,8,9.7,8.2,7.4,13.7,13,10.9,4.2,4.6,6.6,3.4,1.3,30.7,80,1.6,0.3,1.2,0.2,81.9
529,TX,16,2016,735784,7.9,7.5,7.6,7.3,8.4,15.3,12.4,11.2,5.4,4.9,6.7,3.7,1.7,32.1,81.7,4,0.5,1.5,0,80.3
530,TX,17,2016,761922,6.7,6.3,6.6,8.3,10.6,15.5,12.2,11.3,5.4,5,7.1,3.6,1.4,32.3,74.7,13.1,0.5,5,0.1,25.3
531,TX,18,2016,787352,8,7.9,6.8,7.4,7.9,16.4,14.2,12.4,5.3,4.3,5.7,2.7,0.9,32.4,48.2,36.3,0.1,3.9,0.2,41.8
532,TX,19,2016,734532,6.8,7.4,6.9,7.8,9.3,14.4,12.2,10.8,5.6,5.3,7.5,4.1,1.9,33.1,83.6,6.1,0.9,1.4,0.1,37.4
533,TX,20,2016,791141,7,7,7.4,7.5,8.6,16.8,13.4,11.7,5.5,4.3,6.4,3.1,1.2,32.2,82.7,5.4,0.6,3,0.1,69.6
534,TX,21,2016,804470,5.5,5.3,5.7,6.9,7.8,14.5,13.2,12.7,6.7,6.2,9.2,4.5,1.8,37.8,86.3,3.7,0.5,3.7,0.1,30.2
535,TX,22,2016,881407,7.3,7.4,8.2,7.2,5.8,12.8,15.4,14,6.4,4.9,6.7,2.8,1.2,35.8,60.4,13.3,0.6,19.1,0,25.2
536,TX,23,2016,772944,7.4,7.2,8.5,7.7,7.4,14,13,12.2,5.2,5,7.2,3.9,1.3,33.5,80.3,3.9,1.3,1.6,0,68.3
537,TX,24,2016,790319,6.1,6.8,6.5,5.8,6.1,17.8,14.6,14,6.7,5.2,6.3,3.1,1.1,35.6,62.6,11.8,0.6,13.9,0.1,24.8
538,TX,25,2016,762897,6,6.2,7.4,7.2,6.8,13.3,13.5,13.1,6.8,5.8,8.7,3.8,1.4,37.1,83.6,7.5,0.5,2.6,0.4,19.4
539,TX,26,2016,845376,7,7.9,8,7.4,6.2,13.3,15.3,14.9,6.1,4.7,6.2,2.3,0.8,35.2,78.4,7.2,0.5,5.9,0.1,18.4
540,TX,27,2016,736778,6.8,6.6,7.3,7.2,7,13.1,12.1,12.3,6.7,5.7,8.7,4.6,1.8,36.4,84.3,5.5,0.3,1.6,0.1,52.7
541,TX,28,2016,736150,8.5,8.3,9,8.4,7.2,13.3,12.8,11.6,4.9,4.6,6.7,3.6,1.2,31.4,88,4,0.2,1,0,78.5
542,TX,29,2016,765403,9.2,7.9,8.6,8,7.3,15,13.8,12,5.7,4.7,5.2,1.9,0.7,31.2,77.2,10.6,0.6,2.3,0,77.1
543,TX,30,2016,749289,7.5,8.1,7.6,6.8,7.8,15.2,13.1,12.4,6.3,5.1,6.2,2.9,1.1,33,48.8,43.6,0.2,1.7,0,38
544,TX,31,2016,830908,7.2,7.4,7.6,7,6.6,14.8,14.8,12.6,5.5,4.7,7.2,3.3,1.3,34.6,75.5,11.2,0.4,5.2,0.3,23.9
545,TX,32,2016,753715,7.3,6.8,6.5,6.2,6.6,16.3,13.8,13.5,6.2,5.4,6.8,3.3,1.3,35.2,68.8,14.4,0.2,8.4,0,26.5
546,TX,33,2016,764730,9.1,9.7,8.2,8.1,7.8,15.1,13.5,11.8,4.6,4,4.8,2.1,1,29.7,66.8,15.7,0.2,2.5,0.1,66.9
547,TX,34,2016,723156,8.5,7.8,8.1,8.1,8,12.4,12.1,11.5,5.3,4.3,8.1,4.4,1.5,32.3,92.4,1.3,0.2,0.9,0,83.9
548,TX,35,2016,822601,8.1,7.6,6.7,6.9,8.9,18.1,13.7,11.1,5.3,4.3,5.4,2.8,1.1,31.2,72.9,10.2,0.5,1.9,0,61.2
549,TX,36,2016,732975,6.9,7.1,7,7.3,6.8,12.9,12.4,13.1,6.7,6,8.4,3.9,1.4,36.5,83,9.2,0.6,2.3,0,26.6
550,UT,1,2016,757558,8.6,9,8.8,8.2,8.1,13.6,13.5,10.5,5.5,4.5,5.9,2.8,1.1,30.5,89.7,1,0.9,1.5,0.5,12.9
551,UT,2,2016,749217,7.1,8,7.6,7.5,7.4,15.2,13.4,10.2,5.1,5.3,7.5,4.1,1.5,33.2,82.7,1.4,1,2.4,1,14.9
552,UT,3,2016,751776,8.3,9,8.2,8.6,11.5,13.7,11.9,9.7,4.9,4.3,6.1,2.8,1,27.7,91.3,0.5,1.6,2,0.8,10.5
553,UT,4,2016,792666,9.2,9.2,8.4,7.2,6.4,16.1,14.8,10.6,4.7,4.3,5.6,2.6,1,31,81.8,1.3,0.7,3.3,1.5,16.7
554,VT,0,2016,624594,4.9,5.3,5.4,6.7,7.3,11.5,11.3,13.9,7.9,7.6,11,4.9,2.3,43.1,94.4,1.3,0.3,1.5,0,2
555,VA,1,2016,776836,6,6.5,6.8,6.9,6.4,11.9,12.8,14.8,7,5.9,9.3,4.2,1.5,39.3,72,15.9,0.4,3.6,0.1,9.4
556,VA,2,2016,745816,6.1,5.5,6.8,6.6,8.3,15.5,12.4,12.4,6.7,5.7,8.1,4.3,1.7,35.9,67.2,20,0.3,5.4,0.2,7.8
557,VA,3,2016,739169,6.8,6.7,5.5,6.4,9.1,16.4,11.4,12.6,6.6,5.6,7.7,3.8,1.5,34.4,45.1,45.9,0.2,2.6,0.2,6.3
558,VA,4,2016,764301,5.8,5.8,5.8,6.8,7.1,15.4,12.2,13.5,7,6.8,8.6,3.6,1.6,37.5,52.2,41.1,0.4,1.9,0.1,5.1
559,VA,5,2016,735178,4.7,5.8,5.9,6.7,6.9,11.6,11.1,13.4,7.4,7.3,11.3,5.8,2.1,42.7,74.5,19.8,0.3,2,0,3.4
560,VA,6,2016,754859,5.1,5.5,6.1,7.7,8.4,11.5,11.2,13.3,7,6.3,10.2,5.5,2.2,40.3,83.3,11.4,0.2,1.6,0.1,5.2
561,VA,7,2016,775369,5.8,6.7,6.8,6.5,5.5,12.2,13.6,14.6,6.6,6.3,9.5,4.1,1.7,39.9,71.6,17.2,0.2,5.2,0.1,7.3
562,VA,8,2016,783079,7,6.1,5,4.5,5.5,19.7,16.4,13.4,6.1,5.2,6.6,2.9,1.5,36.1,62.9,14.1,0.2,11.4,0.1,18.6
563,VA,9,2016,707012,4.8,4.9,5.4,7.9,6.7,11.5,11.5,13.5,7.3,7.1,11.2,6,2.1,43,90.8,5.4,0.2,1.2,0,2.1
564,VA,10,2016,827279,6.7,7.8,7.7,7.1,5.3,11.2,14.9,15.9,6.8,5,7.3,2.8,1.4,37.9,71.9,6.7,0.5,13.8,0.1,14
565,VA,11,2016,802910,6.7,6.9,6.7,6.5,6.5,13.7,15,14.6,6.4,5.6,7,3.2,1.1,36.9,56.4,13.4,0.2,18.7,0.1,18.3
566,WA,1,2016,738149,6.7,6.5,6.5,5.8,5.2,14.3,13.8,14.9,6.8,6.1,8.4,3.5,1.5,38.5,78.5,1.3,1.3,10.5,0.2,8.9
567,CT,3,2016,717162,4.7,5.3,5.9,7.3,7.7,13.8,11.5,14.2,7.4,6.4,9,4.3,2.6,39.5,72.6,14,0.2,5,0,15.4
568,CT,4,2016,732469,5.8,6.5,6.9,7.1,6.3,11.6,12.8,14.9,7.3,6.4,7.9,4.4,2.1,39.8,73.3,12.6,0.3,5.3,0.1,19.8
569,CT,5,2016,709326,5.4,5.2,6.2,6.3,6.2,11,11.9,15.2,8,7.1,9.8,5,2.7,43.2,82.1,6.6,0.2,3.7,0,18.2
570,DE,0,2016,952065,5.8,5.7,6.2,6.4,6.2,13.5,11.6,13.2,7.3,6.5,10.5,5.1,1.9,40.6,69.2,22,0.4,3.7,0.2,9.2
571,FL,1,2016,762506,6.1,5.3,6.4,6.6,7,14,11.7,13,7.4,6.1,9.7,4.9,1.6,38.7,76.8,13.8,0.5,2.6,0.1,6.4
572,FL,2,2016,720418,4.9,5.6,5.5,6.5,6.5,12.3,11.2,13.9,7.8,6.8,11.5,5.9,1.8,43.2,81.7,12.7,0.3,2.1,0.1,6.4
573,FL,3,2016,732088,5.5,6,5.6,7.5,9.3,13.2,11.7,12.4,6.6,6,9.3,4.6,2.2,37.8,76.3,15.5,0.2,3.5,0.1,9.6
574,FL,4,2016,778620,5.7,5.3,6.2,5.5,6.2,14.8,12.9,13.7,7,6.7,10,3.9,2.1,39.8,82,8.8,0.2,4.6,0.1,8.2
575,FL,5,2016,728346,6.8,7,5.9,7.1,10.1,15.6,12.3,11.6,5.7,5.5,7.3,3.5,1.5,33,45,47.7,0.3,2,0.1,8
576,FL,6,2016,765005,4.6,4.9,4.8,5.8,5.8,10.6,10.2,13,7.8,7.3,14,8,3.1,47.5,84.1,10.3,0.3,1.7,0,12.6
577,FL,7,2016,762326,5.4,5.8,5.2,7.4,8.3,15.6,13,13.4,6.1,6,7.9,4.1,1.8,36.5,77.9,10.7,0.2,4.3,0,25.3
578,FL,8,2016,744430,4.5,4.7,5.5,5.7,5.5,10.6,9.6,13.5,7.8,7.8,13.4,8.3,3.1,48.1,83.2,9.3,0.2,2.3,0,10.4
579,FL,9,2016,832753,6.2,6.8,6.7,7,6.3,13.9,13.6,12.7,6.2,5.1,9.4,4.5,1.4,37.4,74.6,14.1,0.2,3.4,0,39
580,FL,10,2016,791447,6.5,6.2,6.6,5.6,6.8,17.4,13.9,14,6.3,5.3,7,2.9,1.3,35.5,57.1,28.2,0.1,5.3,0,27
581,FL,11,2016,758331,3.9,4.1,4.7,4.6,3.7,8.8,8.3,10.8,7.6,7,20.6,12.1,3.8,55.6,86.9,8.4,0.2,1,0,9.8
582,FL,12,2016,760472,4.9,5,5.6,5.5,4.7,10.2,11.4,13.9,6.9,7.3,13.3,8.1,3.1,46.6,88.6,4.9,0.3,2.8,0,12.2
583,FL,13,2016,728996,4.7,4.5,5,4.7,5.2,12.8,11.1,14.2,7.9,7.7,12.3,6.5,3.4,46.5,79,12.3,0.3,3.6,0.1,9.8
584,FL,14,2016,769968,6.3,5.9,5.9,6.6,7.8,15.8,13.3,13.9,6.3,5.4,7.6,3.7,1.5,36.2,68.9,19.6,0.4,4.6,0.1,29
585,FL,15,2016,762822,6,6.5,6.5,6.4,5.9,14.1,13,13,6.4,6.1,9.2,5.2,1.6,38.4,76.1,13.9,0.3,3.2,0.1,23
586,FL,16,2016,803454,5.1,5.5,5.3,5.3,5,10.4,10.8,12.9,6.8,7.1,14,8.2,3.7,47,83.7,7.7,0.3,1.9,0,17.7
587,FL,17,2016,768138,4.2,4.9,5.2,5.4,4.1,9.4,9.4,12.2,7.3,7.3,16.9,9.8,4,51.3,86.8,7.5,0.2,1.1,0.1,15.4
588,FL,18,2016,754652,4.9,5.2,5.4,5.6,5.1,10.1,11,13.2,7.5,6.8,13.1,8.2,3.8,47.1,81.3,12.4,0.3,2.2,0,16.1
589,FL,19,2016,799332,4.4,4.6,5.4,5.1,4.7,10.2,10.2,11.3,6.6,7.8,16.1,9.6,4.1,50.2,86,8,0.1,1.6,0,19.4
590,FL,20,2016,794621,6.8,6.7,6.8,6,7,14.6,13.9,13.3,6.2,5.5,7.4,3.7,2,36.4,39.5,53,0.4,2.8,0.1,24.1
591,FL,21,2016,758201,5.1,5.3,5.2,5.7,5.1,11.7,11.4,13,6.4,6,11.9,8.4,4.8,45.4,76.8,16.2,0.1,2.4,0,23.4
592,FL,22,2016,737019,5.1,4.5,5.4,5.8,4.7,12.4,11.8,15,7.8,6.8,10.9,6.2,3.7,45.2,75.1,15.8,0.3,3.3,0,20.4
593,FL,23,2016,749377,5.2,5.3,6.1,5.5,6.2,13.2,13,15,7.1,6,9.6,5.1,2.7,41.6,74.2,13.4,0.3,4.5,0.1,37.1
594,FL,24,2016,749624,6.3,6.2,5.6,5.9,7.2,15.6,13.1,13.7,6.8,5.8,7.9,4.4,1.5,37.1,42.3,48.7,0.3,1.2,0.1,39.3
595,FL,25,2016,763628,5.4,5.1,5.6,6,5.5,12.3,13.6,15.2,6.3,5.7,10.3,6.2,2.7,42.5,89.6,4.6,0.2,1,0,76.1
596,FL,26,2016,788816,6.5,6.4,5.8,6.1,6.7,13.8,13.7,14.7,6.5,5.2,8.3,4.3,1.9,38.4,81.3,11.2,0.1,1.7,0,69.9
597,FL,27,2016,747049,5,4.8,4.8,5.2,5.8,15.1,13.7,14.9,6.9,5.5,9.3,5.8,3.2,41.9,85.5,5.2,0.2,2.3,0.1,71.5
598,GA,1,2016,734172,6.9,6.7,6.5,6.9,7.3,14.7,12.4,12.5,6.6,5.2,8.9,3.9,1.5,35.8,63,29.7,0.3,1.4,0.1,6.6
599,GA,2,2016,672244,6.4,6.8,7.2,7.2,7.1,13.9,12.1,11.8,6.8,6.2,8.7,4.1,1.8,36.1,42.2,51.9,0.3,1.3,0.1,4.9
600,GA,3,2016,729810,5.9,6.2,7.3,7.5,6.4,12.4,13.1,14.1,6.8,5.7,9.1,4.2,1.3,38.3,68.9,24.7,0.1,1.8,0.1,5.7
601,GA,4,2016,752273,7.3,7.2,7.1,6.7,6.3,14.8,13.2,14.1,6.4,5.9,7.1,2.6,1.1,35.3,30.1,59.3,0.3,4.5,0,10.2
602,GA,5,2016,747809,6.3,6.1,5.3,6.5,8.5,19.3,14,12.8,5.4,4.6,7.1,3.1,1.1,33.8,31.9,57.7,0.5,4.6,0,6.4
603,GA,6,2016,756004,6.2,6.3,7.1,6.4,5.3,13.3,14.8,15.9,7.2,5.6,7.7,3,1.2,38.4,67.7,14.9,1.2,11.2,0.1,12.3
604,GA,7,2016,789864,6.3,7.4,8.8,7,6.4,11.8,16,15.3,6.1,4.9,6.1,2.8,1,36.5,53.8,21.1,0.2,14.3,0,18.6
605,GA,8,2016,710108,6.2,6.6,7.2,7,7.2,13.3,13,12.2,6.4,6.2,8.9,4.4,1.5,36.7,63.5,30.9,0.3,1.3,0,6.1
606,GA,9,2016,736075,5.7,6.3,6.7,7.2,6.5,11,11.9,13.9,6.3,6.7,11.2,5.2,1.4,40.8,87.2,7.2,0.2,1.1,0,12.4
607,GA,10,2016,741464,5.9,6.7,6.4,9,8.8,11.5,12.5,13.2,6.2,5.5,9,3.9,1.1,36.3,68.7,24.9,0.1,2.1,0.1,5.9
608,GA,11,2016,764184,6.2,7.2,6.9,6.7,6.8,14.3,14.1,14.7,6.2,5.3,7.3,3.1,1.2,36.3,72.8,16.5,0.6,3.4,0.1,12.1
609,GA,12,2016,719970,6.4,6.9,6.4,7.5,7.5,14.4,12.7,12.2,6.2,6.1,8.3,4.1,1.5,35.7,58.2,35.6,0.3,1.8,0.1,6.2
610,GA,13,2016,746218,7.3,7.9,7.4,7,6.5,13.6,14.4,13.6,6.3,5.2,6.9,3,1.1,35.2,30.5,59.6,0.1,2.8,0,10.3
611,GA,14,2016,710176,6,6.6,7.7,7.4,6,12.2,13.5,13.8,6.4,5.4,9.3,4.4,1.2,38.1,84.4,9.5,0.6,1,0.1,11.6
612,HI,1,2016,706501,6.2,5.6,5.7,5.1,6.6,15.2,13,12.6,6,6.1,9.4,5.1,3.4,39.2,17.5,2.1,0.1,49.8,8,8.5
613,HI,2,2016,722056,6.5,6.4,6,5.8,7.2,13.6,12.1,12.2,6.8,6.9,10.1,4.2,2,38.5,32.5,1.5,0.3,26.5,12.1,12.2
614,ID,1,2016,864758,6.3,7.1,7,7.3,6.2,11.9,12.1,12.5,6.7,6.3,10.1,4.8,1.6,38,89.6,0.4,1.7,1.2,0.1,10.7
615,ID,2,2016,818382,7.3,7.9,7.5,7.1,7.1,14.4,12.3,11,5.7,5.7,8.3,3.8,1.8,34,89.8,0.9,1.5,1.7,0.1,14
616,IL,1,2016,691474,5.4,5.5,6.9,6.9,7,13.4,11.6,13.9,7.5,6.4,8.8,4.8,2,39.4,42.3,50,0.1,1.8,0,10.4
617,IL,2,2016,713917,6.3,6.6,6.9,7.3,7.9,11.6,12.2,13.3,6.8,6.1,8.7,4.3,1.8,38,37.1,57,0.1,0.8,0,14
618,IL,3,2016,720930,6.1,6.7,7.6,6.3,6.3,13.3,12.5,14,6.8,6.6,8.3,3.8,1.5,37.7,73.5,5.3,0.3,4.2,0,33.1
619,IL,4,2016,695098,7.1,7.1,6.9,6.9,7.1,17.9,15.2,12.4,5.5,4.5,5.8,2.6,1,33.2,55.4,3.8,0.6,3.7,0,70.1
620,IL,5,2016,723373,6.4,5.2,4.6,4.1,7.6,22.2,14.6,12,5.6,5.2,7.1,3.4,2,35,82.1,2.5,0.2,6.9,0.1,19.3
621,IL,6,2016,722323,5.6,6.2,6.8,7.2,5.9,11.8,11.7,15.7,8,6.7,8.7,3.9,2.1,40.5,83,2.6,0.1,9.1,0,9.3
622,IL,7,2016,723481,6.1,5.5,5.3,5.8,8.1,20.2,13.7,11.8,6.1,5.4,7.3,3.6,1.1,34.5,35.5,47.2,0.2,7.4,0.1,16.6
623,IL,8,2016,717789,6.4,7.3,6.3,6.4,5.7,14.4,14.6,13.5,6.4,6.3,7.4,3.7,1.6,37.3,64.9,4.6,0.4,12.8,0,29.4
624,IL,9,2016,724071,5.8,6,5.7,6.4,5.4,13.8,13.5,13.2,7,6.6,8.5,5,3.2,40.1,71.1,10,0.3,13,0,10.8
